review,rating,date,bank,source,sentiment_result,sentiment_label,sentiment_score,clean_review,themes
The best of the best app,5,2023-11-12,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999821126461029}",POSITIVE,0.999821126461029,good good app,Other
ለአጠቃቀም አመቺ እና ቀላል የሆነ የሞባይል መተግበሪያ ነው ።,5,2023-11-12,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.932232677936554}",NEGATIVE,0.932232677936554,,Other
It is a reliable and safe application.,5,2023-11-11,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998156428337097}",POSITIVE,0.9998156428337097,reliable safe application,Other
Good,5,2023-11-11,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
"Best app, it saves traveling cost plus work time forgone. Simply bank in your home and hand 🙏",5,2023-11-11,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9842479228973389}",POSITIVE,0.9842479228973389,good app save travel cost plus work time forgone simply bank home hand,Other
It is compatible.,4,2023-11-11,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997838139533997}",POSITIVE,0.9997838139533997,compatible,Other
It's very good app but always try to open requested update...,4,2023-11-11,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9434131383895874}",NEGATIVE,0.9434131383895874,good app try open request update,Other
please how can i fix my app it keep saying application error i have tried to uninstall and install again nothing has changed please help,1,2023-11-10,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9988263249397278}",NEGATIVE,0.9988263249397278,fix app say application error try uninstall install change help,Customer Support
"It is too slow application than any one of Ethiopian mobile banking apps. Please make it fast, and its feature beautiful. I am a Dashen Bank Customer and user of this app. Thank you.",2,2023-11-10,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9980560541152954}",POSITIVE,0.9980560541152954,slow application ethiopian mobile banking app fast feature beautiful dashen bank customer user app thank,"Performance, Feature Request"
Best,5,2023-11-09,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997941851615906}",POSITIVE,0.9997941851615906,well,Other
Not working sometimes,3,2023-11-09,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9993667006492615}",NEGATIVE,0.9993667006492615,work,Other
The best one of the internet banking apps I've come across in Ethiopia. Only thing I would like to see added is the ability to get a receipt after the payment has been payed or transferred. Since it only gives a receipt right at the moment of payment and after that there is no way to get a receipt.,5,2023-11-08,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9197636842727661}",POSITIVE,0.9197636842727661,good internet banking app ve come ethiopia thing like add ability receipt payment pay transfer give receipt right moment payment way receipt,Feature Request
nice app,4,2023-10-31,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998061060905457}",POSITIVE,0.9998061060905457,nice app,Other
Excellent,5,2023-10-28,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998434782028198}",POSITIVE,0.9998434782028198,excellent,Other
Best,5,2023-10-21,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997941851615906}",POSITIVE,0.9997941851615906,well,Other
ምንድን ነው password 🔑 expired የሚለው,5,2023-10-17,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9737004041671753}",NEGATIVE,0.9737004041671753,password expire,Login Issues
Worst app ever all it does is load and fail plus your customer service on front are not supporting,1,2023-10-17,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9998000264167786}",NEGATIVE,0.9998000264167786,bad app load fail plus customer service support,Customer Support
Best app I used it,1,2023-10-14,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9970428347587585}",POSITIVE,0.9970428347587585,good app,Other
Faster secure and best international creadite card is the frist bank ethiopian bank to apply prophational card.,5,2023-10-13,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9939364790916443}",POSITIVE,0.9939364790916443,fast secure good international creadite card frist bank ethiopian bank apply prophational card,Other
Excllent,5,2023-10-07,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.5032454133033752}",POSITIVE,0.5032454133033752,excllent,Other
This is nice adds that I like it.,5,2023-09-30,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998762607574463}",POSITIVE,0.9998762607574463,nice add like,Feature Request
It is simple and fast.,5,2023-09-29,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998005032539368}",POSITIVE,0.9998005032539368,simple fast,Other
👏👏👏,4,2023-09-27,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,,Other
Vary good,2,2023-09-27,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998520612716675}",POSITIVE,0.9998520612716675,vary good,Other
Amazing banking app.,5,2023-09-26,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998632669448853}",POSITIVE,0.9998632669448853,amazing banking app,Other
Great app,5,2023-09-25,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999821126461029}",POSITIVE,0.999821126461029,great app,Other
Best app ever,5,2023-09-10,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997490048408508}",POSITIVE,0.9997490048408508,good app,Other
Ashabul,5,2023-09-10,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9779728651046753}",POSITIVE,0.9779728651046753,ashabul,Other
Best easy and secure app thank you,5,2023-09-08,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998018145561218}",POSITIVE,0.9998018145561218,well easy secure app thank,Other
Best app Ever!,5,2023-09-03,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997780919075012}",POSITIVE,0.9997780919075012,good app,Other
"Why not we can pay bill,directly from main account, difficult to transfer repeatedly.",5,2023-09-02,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9992192983627319}",NEGATIVE,0.9992192983627319,pay billdirectly main account difficult transfer repeatedly,Other
"Aside of some of it's major flows, the worst one yet is that it doesn't give you the full detail of your transaction history. Like the receiver's name and account number. You've to take a screenshot to document it or send it to the receiver as a confirmation.",2,2023-09-02,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997442364692688}",NEGATIVE,0.9997442364692688,aside major flow bad not detail transaction history like receiver account number ve screenshot document send receiver confirmation,Other
Good app for use simple and easy,5,2023-09-01,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9996581077575684}",POSITIVE,0.9996581077575684,good app use simple easy,Other
ባጠቃላይ ባንኩ እወደዋለሁኝ,5,2023-08-31,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.8337253928184509}",NEGATIVE,0.8337253928184509,,Other
"Like your slogan, you are one step ahead.",5,2023-08-31,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997902512550354}",POSITIVE,0.9997902512550354,like slogan step ahead,Other
Good,5,2023-08-31,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Loved,5,2023-08-30,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999881386756897}",POSITIVE,0.999881386756897,love,Other
Very good app and secured,5,2023-08-28,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998586177825928}",POSITIVE,0.9998586177825928,good app secure,Other
This app is so simple to use and secured. But while generating receipt or ደረሰኝ its required additional app XML viewer or PDF conversion app. Why? Can we view the receipt through jpg viewers?,4,2023-08-26,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9978798627853394}",NEGATIVE,0.9978798627853394,app simple use secure generate receipt require additional app xml viewer pdf conversion app view receipt jpg viewer,Feature Request
Not too bad,3,2023-08-19,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9989666938781738}",POSITIVE,0.9989666938781738,bad,Other
Teribble need a lot of work to improve,1,2023-08-19,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9899706244468689}",NEGATIVE,0.9899706244468689,teribble need lot work improve,Other
ok,5,2023-08-18,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997851252555847}",POSITIVE,0.9997851252555847,ok,Other
ምርጥየ,5,2023-08-18,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,,Other
Baheru ጭስ,2,2023-08-16,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.7803633809089661}",NEGATIVE,0.7803633809089661,baheru,Other
Wawu,5,2023-08-12,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.5730695128440857}",POSITIVE,0.5730695128440857,wawu,Other
Thank Dashen bank,5,2023-08-12,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997907280921936}",POSITIVE,0.9997907280921936,thank dashen bank,Other
good,1,2023-08-12,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Good,4,2023-08-11,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Simple and secured,5,2023-08-10,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997952580451965}",POSITIVE,0.9997952580451965,simple secure,Other
its nice and easg to use.Also its unique part is very fast,5,2023-08-10,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999683141708374}",POSITIVE,0.999683141708374,nice easg usealso unique fast,Other
It's just ewww the app overall,2,2023-08-10,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9976047277450562}",NEGATIVE,0.9976047277450562,ewww app overall,Other
Love it,5,2023-08-09,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998753070831299}",POSITIVE,0.9998753070831299,love,Other
Good App.,5,2023-08-09,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998503923416138}",POSITIVE,0.9998503923416138,good app,Other
Good,5,2023-08-05,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Its good,5,2023-08-04,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998385906219482}",POSITIVE,0.9998385906219482,good,Other
Simplify.,5,2023-08-01,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9969447255134583}",POSITIVE,0.9969447255134583,simplify,Other
Amazing,5,2023-08-01,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.999875545501709}",POSITIVE,0.999875545501709,amazing,Other
"Abel Balcha, and Abel Solomon, sad to say what is annoying is to read your comment about password. Your comments on password tell your limited knowledge about digital security. Both comments goes against strong security policies; It is meant to protect your assets. Don't be careless on it. Reconsider your review. In a way you are telling how secure this app is. I hope Dashen will respond to disqualify your review points. It is just not fair.",4,2023-07-30,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9915285110473633}",NEGATIVE,0.9915285110473633,abel balcha abel solomon sad annoying read comment password comment password tell limited knowledge digital security comment go strong security policy mean protect asset not careless reconsider review way tell secure app hope dashen respond disqualify review point fair,Login Issues
good👍,4,2023-07-28,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,good,Other
Best,5,2023-07-27,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997941851615906}",POSITIVE,0.9997941851615906,well,Other
good app,5,2023-07-27,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998493194580078}",POSITIVE,0.9998493194580078,good app,Other
"I really enjoy this app because by doing anything it could remind me and saying you logged in with this app, if is not you contact this number.. So I like it",5,2023-07-23,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9993361830711365}",POSITIVE,0.9993361830711365,enjoy app remind say log app contact number like,Customer Support
Tell 6836,1,2023-07-22,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9464446902275085}",NEGATIVE,0.9464446902275085,tell,Other
"The login should be auto filled,",3,2023-07-20,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9990450739860535}",NEGATIVE,0.9990450739860535,login auto fill,Login Issues
Good,5,2023-07-20,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
የአንድ ጊዜ ምስጥር ቁጥር ቶሎ አይመጣም ብዙ ሰዓት ያስጠብቃል ማሻሻያ ይደረግ,2,2023-07-20,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.944585382938385}",NEGATIVE,0.944585382938385,,Other
Good app,4,2023-07-18,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998493194580078}",POSITIVE,0.9998493194580078,good app,Other
Used balance check app,5,2023-07-14,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9891077280044556}",NEGATIVE,0.9891077280044556,balance check app,Other
Nice so perfect,5,2023-07-06,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998693466186523}",POSITIVE,0.9998693466186523,nice perfect,Other
It is easy to use,5,2023-07-04,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9991773962974548}",POSITIVE,0.9991773962974548,easy use,Other
This appi is 👍Good,3,2023-06-09,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9003692269325256}",NEGATIVE,0.9003692269325256,appi good,Other
ጥሩ ነው ግን chrom ላይ password save አድርጎ ያቆያል,5,2023-06-09,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9879748821258545}",NEGATIVE,0.9879748821258545,chrom password save,Login Issues
Thankz,3,2023-06-08,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998202919960022}",POSITIVE,0.9998202919960022,thankz,Other
Why should change password it's not good if ur client forget password it can be exhausted for client,2,2023-06-08,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9995655417442322}",NEGATIVE,0.9995655417442322,change password good ur client forget password exhaust client,Login Issues
OTP not send on time while processing any transactions by this app.,4,2023-06-07,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9874594211578369}",NEGATIVE,0.9874594211578369,otp send time process transaction app,Other
Good app,5,2023-06-06,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998493194580078}",POSITIVE,0.9998493194580078,good app,Other
"It is simple to use, one annoying thing is, it demands you to change passward frequently and then, when we get confused which passward we used last time, it locks you out, if you put wrong passward and then tells to go to your bank, which may be miles away. Please make the frequency of passward change less frequent.",2,2023-06-06,Dashen,Google Play,"{'label': 'NEGATIVE', 'score': 0.9949560761451721}",NEGATIVE,0.9949560761451721,simple use annoying thing demand change passward frequently confuse passward time lock wrong passward tell bank mile away frequency passward change frequent,Other
good upp,1,2023-06-06,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998412132263184}",POSITIVE,0.9998412132263184,good upp,Other
best,5,2023-06-05,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9997941851615906}",POSITIVE,0.9997941851615906,well,Other
Five star,5,2023-05-26,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9985104203224182}",POSITIVE,0.9985104203224182,star,Other
It's amazing app use it!,5,2023-05-21,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9998551607131958}",POSITIVE,0.9998551607131958,amazing app use,Other
"I really enjoy using the amole app simple and easy. I hope the developers add card management services like change your pin, disable card and so on other than that I enjoy using amole it's great 👍",5,2023-05-16,Dashen,Google Play,"{'label': 'POSITIVE', 'score': 0.9974088072776794}",POSITIVE,0.9974088072776794,enjoy amole app simple easy hope developer add card management service like change pin disable card enjoy amole great,Feature Request
